,id,output,classe,subclasse
882,Pesquisa Clínica,Estudo pré-clinico do uso terapêutico de células progenitoras endoteliais pré-condicionadas ex vivo na revascularização de tecidos isquêmicos,recomend,porcat
883,Bioética e Ética na Pesquisa,Apoio a consolidação do CEP-INPA,recomend,porcat
884,Saúde Mental,O Perdão como Regulação das Emoções para Saúde Mental em Crianças e Idosos Vitimas de Maltrato,recomend,porcat
885,Doenças Crônicas Não Transmissíveis,Expressao da proteina anexina-A1 e sua acao regulatoria no carcinoma ductal de mama,recomend,porcat
886,Pesquisa Clínica,Terapia Celular em Modelos Animais de Doencas Neurologicas: estudos basicos e pre-clinicos,recomend,porcat
887,Doenças Transmissíveis,Retardo no diagnostico da tuberculose: analise das causas em diferentes regiões do Brasil,recomend,porcat
888,Doenças Transmissíveis,Desenvolvimento e avaliacao dos parametros sorologicos de teste rapido imunocromatografico para o diagnostico da tuberculose ativa,recomend,porcat
889,Doenças Crônicas Não Transmissíveis,Avaliação da eficácia de radioiodoterapia com 15 mci e 30 mci de iodo-131 no tratamento da doença de graves: estudo prospectivo randomizado.,recomend,porcat
890,Saúde Mental,A construcao identitaria na adolescencia em contextos violentos na perspectiva da Clinica em Saude Mental,recomend,porcat
891,Saúde Mental,Acompanhamento farmacoterapeutico de pacientes em uso de antidepressivos atendidos pelo CAPS: avaliação e descrição,recomend,porcat
892,Doenças Transmissíveis,"Casos assintomaticos de Malaria: Citoaderencia, anticorpos contra a superficie da hemacia infectada e protecao em infeccoes naturais por Plasmodium falciparum e P. vivax na Amazonia",recomend,porcat
893,Saúde Mental,Caracterização dos efeitos do alcoolismo na percepção visual e no sistema nervoso central em humanos,recomend,porcat
894,Saúde Mental,"Violência, Juventude  e Saúde Mental",recomend,porcat
895,Pesquisa Clínica,Terapia celular para lesões raquimedulares cronicas e agudas,recomend,porcat
896,Pesquisa Clínica,Terapias celulares de doenças pulmonares e renais prevalentes: entendendo os mecanismos celulares e moleculares,recomend,porcat
897,Pesquisa Clínica,Diferenciação de Células-Tronco Embrionarias e mesenquimais de pele e de polpa dentaria em osteoblastos e em células beta pancreáticas visando a terapia celular de doenças degenerativas,recomend,porcat
898,Assistência Farmacêutica,"Caracterização de novas substâncias de alimentos e seus subprodutos com potencial inibidores da enzima de conversão da angiotensina, antioxidante e de inibição da acetilcolinesterase ",recomend,porcat
899,Alimentação e Nutrição,Programa Nacional de Alimentação Escolar no município de João Pessoa: Avaliação do funcionamento e proposta de intervenção.,recomend,porcat
900,Complexo Produtivo da Saúde,Desenvolvimento e validação de endopróteses vasculares (STENTS) liberadoras de fármacos - PDNS II.,recomend,porcat
901,Doenças Transmissíveis,Epidemiologia Molecular na Suscetibilidade e Severidade a Hanseníase,recomend,porcat
902,"Sistemas, Programas e Políticas em Saúde","Acessibilidade aos serviços de saúde na macrorregional de Alfenas, Minas Gerais",recomend,porcat
903,"Sistemas, Programas e Políticas em Saúde","Avaliação do acesso aos serviços de atenção primária à saúde em população urbana e rural no Município de Jequitinhonha, MG",recomend,porcat
904,Alimentação e Nutrição,Incidência de defeitos do tubo neural em recém nascidos nas maternidades do SUS no DF e o efeito da fortificação obrigatória das farinhas com ácido fólico,recomend,porcat
905,Pesquisa Clínica,Transplante autólogo de células-tronco da medula óssea na miocardiopatia dilatada não isquêmica,recomend,porcat
906,Doenças Transmissíveis,"Avaliação do Teste Rápido imunocromatográfico para detecção de infecção por plasmódio em mosquitos anofelinos, comparativo com os testes de ELISA, de PCR, em área endêmica de malária de Mato Grosso",recomend,porcat
907,"Ambiente, Trabalho e Saúde","Caracterização dos resíduos sólidos de serviços de saúde da Universidade Estadual de Ciências da Saúde de Alagoas, visando a elaboração e implantação do programa de gerenciamento de resíduos",recomend,porcat
908,Doenças Crônicas Não Transmissíveis,Avaliações imunogenéticas do desenvolvimento de anticorpos inibidores do fator VIII na Hemofilia A: polimorfismos e expressão de citocinas e biotecnologia de peptídeos sintéticos ,recomend,porcat
909,Saúde da Mulher,Perfil sanitário de gestantes atendidas pelo Sistema Único de Saúde com ênfase na toxoplasmose congênita,recomend,porcat
910,Alimentação e Nutrição,Estudo da prevalência da síndrome metabólica em uma população rural do interior do Brasil,recomend,porcat
911,Doenças Transmissíveis,Identificação de bactérias de importância epidemiológica por meio de amplificação de seqüências de RNA ribossomal,recomend,porcat
912,Saúde Mental,Pesquisa avaliativa da rede Caps: entre a saúde coletiva e a saúde mental,recomend,porcat
913,Pesquisa Clínica,Terapias celulares em modelo murino pré-clínico de retinose pigmentar,recomend,porcat
914,Pesquisa Clínica,Utilização de toxinas loxoscélicas recombinantes como ferramentas moleculares aplicadas in vitro para análise de eficácia de soros anti-loxoscélicos,recomend,porcat
915,Doenças Crônicas Não Transmissíveis,"Desenvolvimento de melanoma em animais selecionados pela intensidade de resposta inflamatória aguda (AIRmax/AIRmin): caracterização das  células ""natural killer"", NKT, Treg, perfil de citocinas e fatores angiogênicos",recomend,porcat
916,Pesquisa Clínica,Análise comparativa de diferentes técnicas cirúrgicas de fixação ligamentar do joelho,recomend,porcat
917,"Sistemas, Programas e Políticas em Saúde",Estudos avaliativos sobre a implantação do Plano Diretor de Regionalização no Estado do Acre,recomend,porcat
918,Assistência Farmacêutica,Desenvolvimento de formas farmacêuticas a base de benzonidazol para o tratamento da doença de chagas,recomend,porcat
919,Saúde Bucal,Análise do teor de flúor nas águas de abastecimento público de Ponta Grossa,recomend,porcat
920,Saúde Mental,Detecção do uso de drogas e avaliação do impacto de uma intervenção breve em serviços de atenção primária à saúde,recomend,porcat
921,"Violência, Acidentes e Trauma",Otimização de Próteses Ortopédicas,recomend,porcat
922,"Sistemas, Programas e Políticas em Saúde",Etnoavaliação da atenção a pessoas com enfermidades crônicas no contexto do Programa de Saúde da Família de um município de médio porte do Estado do Ceará,recomend,porcat
923,Assistência Farmacêutica,A experiência dos agentes comunitários de saúde no seu contato com os usuários do SUS: um olhar sobre a questão dos medicamentos,recomend,porcat
924,Avaliação de Tecnologias e Economia da Saúde,Minas Telecardio: avaliação da efetividade e do custo de um Sistema Piloto de Telecardiologia em Minas Gerais,recomend,porcat
925,Doenças Crônicas Não Transmissíveis,"Análise da expressão dos genes WNT, DAPPER em carcinoma bucal de células escamosas",recomend,porcat
926,Doenças Transmissíveis,"Mudando o futuro da tuberculose no Brasil: treinamento em pesquisa clínica, operacional e em serviços de saúde.",recomend,porcat
927,"Sistemas, Programas e Políticas em Saúde",Inovação ou marginalidade: o olhar das novas formas de cuidado na perspectiva da integralidade em saúde.,recomend,porcat
928,Doenças Crônicas Não Transmissíveis,Estudo Multicentrico de Pacientes com Hipertensão Arterial para Identificação de Pacientes Resistentes e Padronização de Esquemas Terapêuticos,recomend,porcat
929,Bioética e Ética na Pesquisa,Fortalecimento Institucional do Comitês de Ética em Pesquisa do Instituto Nacional de Cardiologia Laranjeiras,recomend,porcat
930,"Violência, Acidentes e Trauma",Fatores de risco no contexto familiar para situações de acidentes em crianças e violência contra a mulher,recomend,porcat
931,Complexo Produtivo da Saúde,Uso de vírus que infectam plantas como vetor para a produção de uma vacina tetravalente para a dengue,recomend,porcat
932,Promoção da Saúde,"Promoção da saúde: estratégia política, assistencial, educacional e gerencial para construção do modelo tecnoassistencial em saúde",recomend,porcat
933,Doenças Crônicas Não Transmissíveis,Estudo de novas opções terapêuticas para o carcinoma diferenciado da tireóide,recomend,porcat
934,Alimentação e Nutrição,Avaliação do programa de rede solidária de restaurantes popular no município de Palmas como ação integrada de segurança alimentar e saúde,recomend,porcat
935,Complexo Produtivo da Saúde,Proqualy - Família de equipamentos para avaliação da qualidade de equipamentos médico-assistenciais,recomend,porcat
936,Doenças Transmissíveis,"Epidemiologia, vigilância e controle de infecção em Hospital Universitário",recomend,porcat
937,"Sistemas, Programas e Políticas em Saúde","Avaliação da assistência pré-natal no Programa Saúde da Família de Sobral: estrutura, progressão e resultado",recomend,porcat
938,Doenças Crônicas Não Transmissíveis,Bioprospecção de drogas com potencial anticâncer em ascídias (chordata) e esponjas (porifera) do litoral cearense,recomend,porcat
939,Alimentação e Nutrição,Avaliação da qualidade da merenda escolar em Goiás,recomend,porcat
940,Alimentação e Nutrição,Desnutrição Neonatal: Eventuais repercussões sobre a biomecânica do sistema locomotor em crianças do sertão de Pernambuco,recomend,porcat
941,Alimentação e Nutrição,Fatores associados às doenças crônicas em estudantes do ensino fundamental das escolas públicas municipais da cidade do Salvador/BA,recomend,porcat
942,Saúde da Mulher,Ocorrência e atendimento de violência de gênero entre mulheres usuárias dos serviços de saúde da rede pública de Ribeirão Preto. ,recomend,porcat
943,Bioética e Ética na Pesquisa,Intervenções médicas nas ultimas 48 horas de vida de pacientes internados em Unidades de Terapia Intensiva Pediátrica de três regiões do Brasil,recomend,porcat
944,Avaliação de Tecnologias e Economia da Saúde,"Construção, validação e padronização da escala de qualidade de vida para portadores de distúrbios osteomusculares relacionados ao trabalho (EQV-DORT)",recomend,porcat
945,Saúde dos Povos Indígenas,Estado Nutricional e Indicadores socioeconômicos de adolescentes matriculados em escola de reserva indígena,recomend,porcat
946,Gestão do Trabalho e Educação em Saúde,Inquérito sobre o ensino da tuberculose nas escolas médicas e de enfermagem do Brasil e sua relação com as normas do MS para o controle da tuberculose.,recomend,porcat
947,Pesquisa Clínica,"Isolamento, caracterização, cultura, expansão e avaliação do potencial vasculogênico ""in vitro"" e ""in vivo"" de células-tronco pluripotenciais do adulto com capacidade de diferenciação endotelial",recomend,porcat
948,"Violência, Acidentes e Trauma",Importância do Peptídeo Natriuretico do tipo B (BNP) na Predição de Complicações Cardiológicas em Pacientes em pós-operatório de Fratura de Fêmur,recomend,porcat
949,Saúde da Mulher,Programa de rastreamento do câncer do colo uterino no bairro Buritizal da cidade de Macapá,recomend,porcat
950,Gestão do Trabalho e Educação em Saúde,"Avaliação do impacto da implementação de diretrizes clinicas baseadas em evidencias na qualidade da assistência aos pacientes internados com diagnósticos de diabetes melitus, insuficiência cardíaca congestiva e pneumonia adquirida em comunidade.",recomend,porcat
951,Gestão do Trabalho e Educação em Saúde,Avaliação dos programas de pós-graduação multiprofissional lato sensu da faculdade de medicina de Marília.,recomend,porcat
952,Bioética e Ética na Pesquisa,Projeto de Fortalecimento Institucional do Comitê de Ética em Pesquisa do Centro Universitário São Camilo: Equalização de Conteúdos Voltados a Capacitação para Avaliação e Intervenção nas Questões Éticas em Pesquisa,recomend,porcat
953,Doenças Crônicas Não Transmissíveis,Efeitos do exercício físico na claudicação intermitente de portadores de doença arterial obstrutiva periférica,recomend,porcat
